name	ensp	Cytoplasm	Golgi apparatus	Plasma membrane	Lysosome	Endosome	Nucleus	Cytoskeleton	Mitochondrion
NOXA1	ENSP00000342848	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SERPINA6	ENSP00000342850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FERMT2	ENSP00000342858	5.0	0.0	5.0	0.0	0.0	5.0	5.0	0.0
SCXB	ENSP00000342868	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HIST1H2BG	ENSP00000342886	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
POLR2K	ENSP00000342889	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ADNP	ENSP00000342905	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
MCPH1	ENSP00000342924	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
POU1F1	ENSP00000342931	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SDCBP2	ENSP00000342935	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
UPK3BL	ENSP00000342938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADCY2	ENSP00000342952	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SERINC1	ENSP00000342962	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
ZNF791	ENSP00000342974	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GPR114	ENSP00000342981	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SYN2	ENSP00000342993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL19	ENSP00000343000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE4B	ENSP00000343001	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3GALTL	ENSP00000343002	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALKBH2	ENSP00000343021	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC16A12	ENSP00000343022	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SP100	ENSP00000343023	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GNAI1	ENSP00000343027	5.0	0.0	5.0	5.0	0.0	0.0	5.0	0.0
HMGB1	ENSP00000343040	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RBM5	ENSP00000343054	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
OR2T2	ENSP00000343062	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BLOC1S3	ENSP00000343089	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRMT7	ENSP00000343103	5.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
ZNF737	ENSP00000343116	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
C7orf59	ENSP00000343118	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0
ARID3B	ENSP00000343126	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TRIM29	ENSP00000343129	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XIRP1	ENSP00000343140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PARD6G	ENSP00000343144	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MATN4	ENSP00000343164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSIG6	ENSP00000343169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C4orf40	ENSP00000343172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCDC	ENSP00000343190	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TC2N	ENSP00000343199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JAK1	ENSP00000343204	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
C21orf7	ENSP00000343212	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GAL3ST1	ENSP00000343234	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
DUSP21	ENSP00000343244	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
HOXA1	ENSP00000343246	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SBK1	ENSP00000343248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL7	ENSP00000343273	4.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
INTS8	ENSP00000343274	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
HIST1H4D	ENSP00000343282	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ATG5	ENSP00000343313	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXYD1	ENSP00000343314	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
B3GALT5	ENSP00000343318	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
PKN1	ENSP00000343325	5.0	0.0	5.0	0.0	5.0	5.0	0.0	0.0
LIPI	ENSP00000343331	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
P2RX2	ENSP00000343339	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0
VMAC	ENSP00000343348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKFY1	ENSP00000343362	4.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0
VSTM1	ENSP00000343366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38141	ENSP00000343375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XRCC3	ENSP00000343392	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
TMPPE	ENSP00000343398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRE	ENSP00000343412	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEMA4D	ENSP00000343418	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GPR18	ENSP00000343428	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
YIF1B	ENSP00000343435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF107	ENSP00000343443	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SERPINB4	ENSP00000343445	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMTC4	ENSP00000343452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K2	ENSP00000343463	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HELT	ENSP00000343464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUNX3	ENSP00000343477	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
NBR1	ENSP00000343479	3.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0
EARS2	ENSP00000343488	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
LCTL	ENSP00000343490	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOSIP	ENSP00000343497	5.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0
TNFSF13	ENSP00000343505	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TMEM198	ENSP00000343507	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TCEA2	ENSP00000343515	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
OR1J4	ENSP00000343521	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
USP1	ENSP00000343526	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
USP7	ENSP00000343535	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ICMT	ENSP00000343552	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZCCHC17	ENSP00000343557	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CACNB4	ENSP00000343563	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TPSAB1	ENSP00000343577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30	ENSP00000343581	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
IFT27	ENSP00000343593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF606	ENSP00000343617	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
HOXA9	ENSP00000343619	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FOXN2	ENSP00000343633	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KIAA1609	ENSP00000343635	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
GFRAL	ENSP00000343636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1A3	ENSP00000343645	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAPGEF5	ENSP00000343656	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MCCC2	ENSP00000343657	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
DOC2B	ENSP00000343665	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ASTL	ENSP00000343674	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
GJA4	ENSP00000343676	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BTBD8	ENSP00000343686	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KPNA1	ENSP00000343701	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MAGEH1	ENSP00000343706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX10	ENSP00000343709	5.0	0.0	0.0	0.0	5.0	5.0	3.0	0.0
ATR	ENSP00000343741	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C1orf58	ENSP00000343742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DICER1	ENSP00000343745	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CORO2A	ENSP00000343746	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0
TMEM156	ENSP00000343758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IYD	ENSP00000343763	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TRIM60	ENSP00000343765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB3	ENSP00000343782	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SPRY1	ENSP00000343785	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
RNF222	ENSP00000343799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK5RAP2	ENSP00000343818	5.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0
OTX2	ENSP00000343819	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
UGT1A10	ENSP00000343838	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAQR5	ENSP00000343877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASSF10	ENSP00000343880	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
PPA2	ENSP00000343885	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
GLTPD1	ENSP00000343890	3.0	3.0	5.0	0.0	5.0	5.0	0.0	0.0
PRELP	ENSP00000343924	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
ESR2	ENSP00000343925	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
KLHL17	ENSP00000343930	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
PPOX	ENSP00000343943	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
IFNAR2	ENSP00000343957	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PSPC1	ENSP00000343966	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TRIM14	ENSP00000343990	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEKT3	ENSP00000343995	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
AC011487	ENSP00000343996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS2L1	ENSP00000344012	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
OR2S2	ENSP00000344040	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SYNGR4	ENSP00000344041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSRNP3	ENSP00000344042	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
AP3D1	ENSP00000344055	5.0	5.0	0.0	5.0	5.0	0.0	0.0	0.0
C6orf186	ENSP00000344071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF683	ENSP00000344095	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
OR6N2	ENSP00000344101	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RTN3	ENSP00000344106	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
CDH5	ENSP00000344115	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C3orf39	ENSP00000344125	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF648	ENSP00000344129	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
VCX	ENSP00000344144	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SEMA6C	ENSP00000344148	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ABCA2	ENSP00000344155	4.0	0.0	0.0	5.0	5.0	0.0	4.0	0.0
ZNF136	ENSP00000344162	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
TMEM189-UBE2V1	ENSP00000344166	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GRM8	ENSP00000344173	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
APOBEC3H	ENSP00000344182	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
IL17A	ENSP00000344192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNASE1	ENSP00000344193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TP53INP1	ENSP00000344215	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C1orf162	ENSP00000344218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD4	ENSP00000344219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDPK1	ENSP00000344220	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
MBTPS1	ENSP00000344223	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
RASSF7	ENSP00000344226	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ZMAT5	ENSP00000344241	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LRRC17	ENSP00000344242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FXYD5	ENSP00000344254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2L3	ENSP00000344259	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GALNTL2	ENSP00000344260	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
BSX	ENSP00000344285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1797	ENSP00000344307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF341	ENSP00000344308	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
OFD1	ENSP00000344314	4.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
SLC23A2	ENSP00000344322	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
FAM69C	ENSP00000344331	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFPT	ENSP00000344343	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ATF3	ENSP00000344352	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LPAR6	ENSP00000344353	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR56A5	ENSP00000344387	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CLUAP1	ENSP00000344392	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FCF1	ENSP00000344393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN28B	ENSP00000344401	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TAS1R3	ENSP00000344411	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PSG5	ENSP00000344413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP1-3	ENSP00000344420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA0247	ENSP00000344424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLJ12231	ENSP00000344430	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
DOK7	ENSP00000344432	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
FGD6	ENSP00000344446	4.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0
OR8G1	ENSP00000344453	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CTNNB1	ENSP00000344456	5.0	0.0	5.0	0.0	0.0	5.0	5.0	0.0
CBS	ENSP00000344460	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SDC3	ENSP00000344468	4.0	4.0	4.0	4.0	0.0	0.0	0.0	0.0
NR4A2	ENSP00000344479	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
JPH1	ENSP00000344488	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
RNF133	ENSP00000344489	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1F0	ENSP00000344504	4.0	4.0	0.0	0.0	0.0	5.0	4.0	0.0
PPP1R9A	ENSP00000344524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF6	ENSP00000344537	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SCGB1C1	ENSP00000344545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR1244	ENSP00000344547	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CARD14	ENSP00000344549	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CLEC12A	ENSP00000344563	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C21orf2	ENSP00000344566	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
FIBP	ENSP00000344572	4.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
APOL3	ENSP00000344577	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FSCB	ENSP00000344579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VASH2	ENSP00000344587	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTG3	ENSP00000344609	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZAR1L	ENSP00000344616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNG1	ENSP00000344635	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SLC37A1	ENSP00000344648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC41	ENSP00000344655	5.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0
GLB1L2	ENSP00000344659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NF2	ENSP00000344666	5.0	0.0	5.0	0.0	4.0	5.0	5.0	0.0
NKX6-3	ENSP00000344667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRIT1	ENSP00000344668	3.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
DHRS2	ENSP00000344674	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
TOX2	ENSP00000344724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM166A	ENSP00000344729	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
INSIG1	ENSP00000344741	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAMBP	ENSP00000344742	5.0	0.0	4.0	0.0	5.0	5.0	0.0	0.0
ECM2	ENSP00000344758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHBDD1	ENSP00000344779	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
GFI1B	ENSP00000344782	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ACACA	ENSP00000344789	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF600	ENSP00000344791	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SLC24A2	ENSP00000344801	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
UBC	ENSP00000344818	4.0	0.0	4.0	0.0	4.0	4.0	0.0	0.0
KCNK7	ENSP00000344820	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
S100A13	ENSP00000344822	5.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0
ZNF678	ENSP00000344828	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
QPCT	ENSP00000344829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A40	ENSP00000344831	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
HAVCR1	ENSP00000344844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS12	ENSP00000344847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXL14	ENSP00000344855	5.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0
IGFL3	ENSP00000344860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXL5	ENSP00000344866	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO1F	ENSP00000344871	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
GUCY1A2	ENSP00000344874	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAFK	ENSP00000344903	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RIC3	ENSP00000344904	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
PTP4A2	ENSP00000344909	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
BPIL3	ENSP00000344929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTTG1	ENSP00000344936	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
DPY19L3	ENSP00000344937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNC119B	ENSP00000344942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRY4	ENSP00000344967	5.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
IL1RAPL2	ENSP00000344976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PALM3	ENSP00000344996	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CRTC1	ENSP00000345001	5.0	4.0	4.0	0.0	0.0	5.0	0.0	0.0
FBLN5	ENSP00000345008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D3G	ENSP00000345014	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GSTO2	ENSP00000345023	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLI4	ENSP00000345024	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SBK2	ENSP00000345044	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR179	ENSP00000345060	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PRICKLE1	ENSP00000345064	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CSRP1	ENSP00000345079	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MAP2K3	ENSP00000345083	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TRIM64C	ENSP00000345090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IMPDH1	ENSP00000345096	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C2orf88	ENSP00000345107	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
CDC42BPG	ENSP00000345133	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF746	ENSP00000345140	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RCBTB2	ENSP00000345144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-4	ENSP00000345147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM120B	ENSP00000345152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINA13	ENSP00000345153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL14	ENSP00000345156	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFTPB	ENSP00000345161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51F1	ENSP00000345163	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
PURG	ENSP00000345168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APOD	ENSP00000345179	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHANK2	ENSP00000345193	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0
UBQLN2	ENSP00000345195	5.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
RBPJ	ENSP00000345206	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GOLGA8J	ENSP00000345217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNER	ENSP00000345229	5.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
TPM4	ENSP00000345230	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SIGLEC10	ENSP00000345243	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SCOC	ENSP00000345262	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
MGAT3	ENSP00000345270	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
A6NIZ1	ENSP00000345280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUSP22	ENSP00000345281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPT2	ENSP00000345282	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
NDRG3	ENSP00000345292	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL17	ENSP00000345317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD42	ENSP00000345328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF69	ENSP00000345333	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ZNF323	ENSP00000345339	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
A6NDD2	ENSP00000345340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGES2	ENSP00000345341	5.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0
CTSL1	ENSP00000345344	5.0	0.0	0.0	5.0	4.0	4.0	0.0	0.0
PODXL2	ENSP00000345359	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
C2orf85	ENSP00000345374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAFF	ENSP00000345393	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PAPLN	ENSP00000345395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRED3	ENSP00000345405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPSF7	ENSP00000345412	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
ASCL4	ENSP00000345420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCRNA00188	ENSP00000345431	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
CASKIN1	ENSP00000345436	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMM50	ENSP00000345445	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
NHLRC1	ENSP00000345464	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
